province,school,year,track,top_gender,top_score,note
贵州,桐梓一中,2005,文,F,660,女(原文'她');语126数136英130综268;录取复旦
贵州,贵州师大附中,2006,理,F,712,女(原文'她');含加分20裸分692;总分状元;语136数134英144综278;录取清华
贵州,贵阳清华中学,2006,理,F,703,女(原文'她');裸分状元;复读生(2005=640+);语124数147英140综292;录取清华建筑
贵州,贵阳一中,2006,文,F,662,女(原文'她');含加分10裸分652;总分状元;语121数133英138综260;录取北大
贵州,水城二中,2006,文,M,655,男(原文'他');裸分状元;三次高考复读生;语124数122英136综273;录取北大
贵州,贵阳一中,2007,理,M,722,男(原文'他');含加分20裸分702;总分状元;语136数141英138综287;录取北大
贵州,遵义南白中学,2007,理,M,714,男(原文'他');裸分状元;语136数149英137综292;录取清华经管
贵州,遵义四中,2007,文,F,703,含加分20裸分683;录取北大经院；性别=初筛确认(2026-08-09)
贵州,都匀一中,2008,理,M,708,男(原文'他');含加分20裸分688;语121数143英135综289;录取清华
贵州,兴义八中,2008,文,NA,681,含加分20裸分661;总分状元;录取北大
贵州,遵义航天中学,2008,文,F,673,裸分状元;录取北大；性别=初筛确认(2026-08-09)
贵州,遵义航天中学,2009,理,NA,691,含加分20裸分671;总分状元;录取清华
贵州,贵阳一中,2009,理,NA,676,裸分状元;语116数143英137综280;录取清华
贵州,贵阳清华中学,2009,文,M,653,男(原文'他');语124数150英128综251;录取北大
贵州,遵义南白中学,2010,理,M,718,男(原文'他');含加分20裸分698;语134数129英143综292;录取港大
贵州,贵阳一中,2010,文,NA,660,含加分20裸分640;语133数109英143综255;录取港大
贵州,贵阳实验三中,2011,理,F,682,含加分20裸分662;语115数145英143综259;录取清华；性别=初筛确认(2026-08-09)
贵州,贵阳一中,2011,文,F,667,女(原文'她');含加分20裸分647;总分状元;语136数126英135综250;录取北大
贵州,遵义航天中学,2011,文,NA,654,裸分状元;录取北大
贵州,遵义南白中学,2012,理,M,711,男(原文'他');含加分20裸分691;语117数140英135综299;录取北大生科
贵州,贵阳清华中学,2012,文,M,691,男(原文'他');含加分20裸分671;语120数136英142综273;录取清华建筑
贵州,六盘水二中,2013,理,M,698,男(原文'他');含加分20裸分678;语127数136英142综273;录取清华
贵州,兴义八中,2013,文,F,685,女(原文'她');含加分20裸分665;总分状元;语117数143英141综264;录取北大
贵州,贵阳一中,2013,文,F,678,女(原文'她');裸分状元;并列;语125数147外136综270;录取北大
贵州,贵阳一中,2013,文,F,678,女(原文'她');裸分状元;并列;语132数138外139综269;录取北大
贵州,贵阳一中,2014,理,F,705,女(原文'她');含加分20裸分685;总分状元;语133数133英144综275;录取清华建筑
贵州,遵义四中,2014,理,M,693,男(原文'他');裸分状元;语132数142英136综283;录取清华
贵州,遵义航天中学,2014,文,M,704,男(原文'他');含加分20裸分684;总分状元;语122数143英140综279;录取清华
贵州,贵阳清华中学,2014,文,F,685,女(原文'她');裸分状元;语127数132英144综282;录取清华
贵州,兴义八中,2015,理,F,695,女(原文'她');含加分20裸分675;总分状元;并列;语124数140英141综270;录取清华
贵州,兴义八中,2015,理,NA,695,含加分20裸分675;总分状元;并列;语122数135英144综274;录取清华
贵州,贵阳一中,2015,理,M,687,男(原文'他');裸分状元;语112数144外144综287;录取清华
贵州,兴义八中,2015,文,NA,714,含加分20裸分694;语124数147英145综278;录取北大
贵州,贵阳一中,2016,理,M,717,男(原文'他');含加分20裸分697;总分状元;语126数140英148综283;录取北大
贵州,贵阳一中,2016,理,M,707,男(原文'他');裸分状元;语133数138英148综288;录取清华
贵州,兴义八中,2016,文,M,709,男(原文'他');含加分20裸分689;总分状元;语128数136英142综283;录取北大
贵州,贵阳一中,2016,文,NA,704,裸分状元;语138数137英143综286;录取清华经管
贵州,贵阳一中,2017,理,M,700,并列;语133数137外145综285;录取清华经管；性别=初筛确认(2026-08-09)
贵州,贵阳一中,2017,理,F,700,女(原文'她');并列;16岁;语132数147外143综278;录取清华
贵州,都匀一中,2017,文,F,720,女(原文'她');含加分20裸分700;语134数150英140综276;录取北大元培(哲学)
贵州,贵阳一中,2018,理,NA,708,语131数143外142综292;录取清华交叉信息
贵州,贵阳一中,2018,文,F,714,女(原文'她');含加分20裸分694;总分状元;清镇中考状元;语123数147外145综279;录取北大
贵州,贵阳一中,2018,文,NA,695,裸分状元;并列;录取北大外院
贵州,贵阳一中,2018,文,NA,695,裸分状元;并列;录取北大国关
贵州,贵阳一中,2018,文,NA,695,裸分状元;并列;录取港大
贵州,锦屏中学,2019,理,M,709,"男(原文'他');含加分20裸分689;总分状元;2016考入清华机械系,2019.1退学复读再考清华;语129数141英146综273"
贵州,四川省广元外国语学校,2019,理,F,697,外省籍贯;裸分状元;语131数146外140综280；性别=初筛确认(2026-08-09)
贵州,石阡二中,2019,文,F,716,女(原文'她');含加分20裸分696;语120数146外145综285;录取北大
贵州,贵阳一中,2020,理,M,712,男(原文'他');含加分10裸分702;总分状元;语127数137外147综291;录取北大元培
贵州,贵阳一中,2020,理,F,706,女(原文'她');裸分状元;语127数146外147综286;录取清华生科
贵州,兴义一中,2020,文,M,694,男(原文'他');含加分20裸分674;总分状元;语121数143外143综267;录取清华
贵州,遵义南白中学,2020,文,NA,679,裸分状元;并列;语130数140英145综264
贵州,贵阳一中,2020,文,NA,679,裸分状元;并列
贵州,贵阳一中,2021,理,M,706,男(原文'他');语129数149外144综284;录取北大光华
贵州,贵阳一中,2021,文,F,710,女(原文'她');含加分10裸分700;语139数140外138综283;录取清华经管
贵州,兴义八中,2022,理,M,699,男(原文'他');含加分10裸分689;语118数142外142综287;录取北大元培
贵州,兴义八中,2022,文,M,685,男(原文'他');语122数144外143综276;录取北大
贵州,贵阳一中,2023,理,NA,707,并列;录取清华新雅
贵州,凯里一中,2023,理,NA,707,含加分10裸分697;总分状元;并列;录取清华新雅
贵州,兴义八中,2023,文,F,699,女(原文'她');含加分10裸分689;总分状元;语128数138英139综284;录取清华经管
贵州,贵阳一中,2023,文,F,694,女(原文'她');裸分状元;录取北大元培(历史)
贵州,锦屏中学,2024,物理类,M,715,男(原文'他');含加分10裸分705;总分状元;语124数149外137物100化98生97;录取清华协和
贵州,兴义八中,2024,物理类,M,713,男(原文'他');含加分5裸分708;裸分状元;并列;语125数144外143物100化98生98;录取北大元培
贵州,贵阳一中,2024,物理类,M,708,裸分状元;并列;选科物化生;录取北大元培；性别=初筛确认(2026-08-09)
贵州,遵义南白中学,2024,历史类,M,687,男(原文'他');语134数129外142史93政97地92;录取北大元培
贵州,凯里一中,2025,物理类,NA,719,含加分5裸分714;语137数140外146物95化100生96
贵州,凯里一中,2025,历史类,F,695,性别=初筛确认(2026-08-09)
贵州,毕节梁才学校,2026,物理类,F,710,女(原文'图中戴眼镜女生');语136数142外141物97化98生96
贵州,兴义八中,2026,历史类,F,683,语133数139外142史76政96地97；性别=初筛确认(2026-08-09)
河北,张家口一中,1977,理,NA,,数100物100化99(满分100制);录取清华
河北,石家庄八十一中,1979,理,F,,性别=初筛确认(2026-08-09)
河北,石家庄二中,1980,理,M,,性别=初筛确认(2026-08-09)
河北,石家庄二中,1980,文,M,,性别=初筛确认(2026-08-09)
河北,沧州一中,1981,文,NA,,
河北,辛集中学,1982,理,NA,,录取中科大
河北,任县一中,1984,理,NA,603.2,半分制;录取清华
河北,抚宁一中,1985,理,NA,602,录取北大
河北,石家庄一中,1985,文,F,,并列；性别=初筛确认(2026-08-09)
河北,南和一中,1985,文,NA,,并列;历史89.5邢台单科第1
河北,宁晋二中,1985,文,F,,并列;数学117；性别=初筛确认(2026-08-09)
河北,石家庄一中,1986,理,M,,性别=初筛确认(2026-08-09)
河北,张家口一中,1988,理,NA,,
河北,石家庄一中,1988,文,NA,,并列
河北,鸡泽一中,1988,文,NA,549,并列;录取人大
河北,石家庄一中,1989,理,NA,,
河北,石家庄一中,1989,文,NA,,
河北,石家庄一中,1990,理,NA,,
河北,石家庄一中,1990,文,F,,并列；性别=初筛确认(2026-08-09)
河北,石家庄一中,1990,文,M,,并列；性别=初筛确认(2026-08-09)
河北,满城中学,1991,理,NA,,并列;录取清华电子
河北,石家庄十七中,1991,理,F,,并列；性别=初筛确认(2026-08-09)
河北,阜平中学,1991,文,NA,544,
河北,石家庄一中,1992,理,NA,,
河北,石家庄一中,1992,文,M,,并列；性别=初筛确认(2026-08-09)
河北,石家庄二中,1992,文,F,,并列；性别=初筛确认(2026-08-09)
河北,石家庄二中,1993,理,F,,性别=初筛确认(2026-08-09)
河北,石家庄二中,1993,文,NA,,
河北,石家庄二中,1994,理,M,,性别=初筛确认(2026-08-09)
河北,石家庄二中,1994,文,NA,,
河北,石家庄一中,1995,理,NA,,录取清华
河北,石家庄十七中,1995,文,NA,,
河北,石家庄一中,1996,理,NA,,录取清华
河北,辛集中学,1996,文,NA,,录取北大
河北,张家口一中,1997,理,NA,663,录取清华
河北,秦皇岛一中,1997,文,M,,性别=初筛确认(2026-08-09)
河北,衡水中学,1998,理,NA,692,含加分;总分状元;录取清华环境
河北,石家庄二中,1998,理,F,,裸分状元;录取清华；性别=初筛确认(2026-08-09)
河北,邯郸一中,1998,文,NA,,录取北大
河北,故城郑口中学,1999,理,NA,686,录取清华计算机
河北,石家庄一中,1999,文,NA,625,录取北大国贸
河北,沧州一中,2000,理,F,692,含加分10裸分682;总分状元;录取清华；性别=初筛确认(2026-08-09)
河北,石家庄一中,2000,理,M,684,男(原文'他');裸分状元;语121数137英129物150化147;录取北大生科
河北,保定十七中,2000,文,F,651,女(原文'她');含加分10裸分641;语121数137英142政124史117;录取北大国贸
河北,遵化一中,2001,理,M,696,男(原文'他');语127数139英140物146化144;录取清华生物
河北,秦皇岛私立渤海中学,2001,文,NA,656,含加分5裸分651;录取北大国贸
河北,深州中学,2002,理,F,700,女(原文'她');含加分10裸分690;总分状元;综300;录取清华计算机
河北,涞源一中,2002,理,M,699,男(原文'他');裸分状元;语124数136英142综297;录取清华
河北,保定十七中,2002,文,F,663,女(原文'她');含加分10裸分653;语116数131英139综267;录取北大国贸
河北,石家庄一中,2003,理,F,681,女(原文'她');含加分10裸分671;语108数144英137综282;录取清华电子
河北,遵化一中,2003,文,M,667,含加分10裸分657;录取北大元培；性别=初筛确认(2026-08-09)
河北,石家庄一中,2004,理,F,725,女(原文'她');含加分10裸分715;石家庄中考状元;语129数150英136综300;录取北大生科
河北,正定中学,2004,文,F,673,女(原文'她');语131数143英129综270;录取北大光华
河北,邯郸一中,2005,理,M,680,男(原文'他');含加分10裸分670;语118数138英138综276;录取清华
河北,石家庄二中,2005,文,F,639,女(原文'她');语112数129英142综256;录取北大
河北,衡水中学,2006,理,M,693,男(原文'他');含加分10裸分683;衡水中考第2;语98数148英139综298;录取清华
河北,邢台一中,2006,文,F,661,女(原文'她');含加分10裸分651;语107数150英144综250;录取北大
河北,保定一中,2007,理,F,708,含加分10裸分698;总分状元;录取清华；性别=初筛确认(2026-08-09)
河北,衡水中学,2007,理,F,700,女(原文'她');裸分状元;语119数147英140综294;录取清华
河北,石家庄二中,2007,文,F,663,女(原文'她');语136数150英142综235;录取港中文
河北,张家口一中,2008,理,NA,695,含加分10裸分685;语135数135英138综277;录取清华
河北,衡水中学,2008,文,F,653,含加分10裸分643;总分状元；性别=初筛确认(2026-08-09)
河北,衡水中学,2008,文,NA,645,裸分状元;语126数144英141综234;录取北大
河北,定州中学,2009,理,M,704,男(原文'他');含加分10裸分694;语124数142英133综295;录取清华计算机
河北,石家庄二中,2009,理,NA,694,裸分状元;语122数142英145综285;录取清华
河北,遵化一中,2009,文,F,630,女(原文'她');含加分10裸分620;语126数143外136综215;录取北大
河北,沧州一中,2010,理,M,708,男(原文'他');含加分10裸分698;语126数141英139综292;录取北大
河北,衡水中学,2010,文,M,646,男(原文'他');含加分10裸分636;语116数142英146综232;录取北大
河北,清苑中学,2011,理,NA,713,并列;语122数149英145综297
河北,衡水中学,2011,理,F,713,女(原文'她');并列;语129数150英145综289;录取清华
河北,衡水中学,2011,文,F,660,女(原文'她');含加分5裸分655;语126数147英144综238;录取北大光华
河北,滦南一中,2012,理,M,712,男(原文'他');语131数148外137综296;录取清华物理
河北,衡水中学,2012,文,M,686,含加分10裸分676;总分状元;录取清华；性别=初筛确认(2026-08-09)
河北,石家庄二中,2012,文,F,677,女(原文'她');裸分状元;语133数144外143综257;录取北大光华
河北,衡水中学,2013,理,M,713,含加分10裸分703;语124数150英146综283；性别=初筛确认(2026-08-09)
河北,衡水中学,2013,文,NA,676,语133数141英142综260
河北,正定中学,2014,理,M,717,含加分10裸分707;总分状元;语135数142英141综289；性别=初筛确认(2026-08-09)
河北,衡水中学,2014,理,NA,715,裸分状元;语138数148英146综283
河北,衡水中学,2014,文,NA,680,含加分5裸分675;总分状元
河北,衡水中学,2014,文,F,676,裸分状元;语139数145英144综248；性别=初筛确认(2026-08-09)
河北,唐山一中,2015,理,F,728,女(原文'她');含加分20裸分708;总分状元;语135数150外143综280;录取北大
河北,满城中学,2015,理,NA,717,裸分状元;语128数147英144综298
河北,石家庄二中,2015,文,NA,675,语132数143英143综257
河北,衡水中学,2016,理,NA,724,语134数148英146综296;录取北大
河北,衡水中学,2016,文,M,706,语130数149英147综280;录取清华；性别=初筛确认(2026-08-09)
河北,衡水中学,2017,理,F,715,女(原文'她');语127数149英146综293;录取清华电气
