province,year,track,name_anon,gender,total_score,high_school,hs_city,is_tie,is_bonus_adj,college,note
江西,2008,理,周*,M,693,江西师大附中,NA,0,1,北大,男(原文'他');含加分10裸分683;语134数126英140综283;录取北大
江西,2008,文,陈*,M,638,新余四中,NA,0,0,北大,男(原文'他');语115数140英136综247;录取北大
江西,2009,理,龚*,M,689,江西师大附中,NA,0,0,NA,语131数133英144综281
江西,2009,文,李*,F,608,临川一中,NA,0,0,北大光华,女(原文'她');并列;语126数122英138综222;录取北大光华
江西,2009,文,王*,NA,608,鹰潭一中,NA,0,0,NA,并列;语117数130英134综227
江西,2010,理,徐*,NA,671,临川一中,NA,0,0,清华自动化,录取清华自动化
江西,2010,文,管*,M,627,丰城中学,NA,0,0,北大元培,男(原文'他');语115数147英133综232;录取北大元培
江西,2011,理,桂*,M,712,临川一中,NA,0,0,北大光华,男(原文'他');语140数137英140综295;录取北大光华
江西,2011,文,李*,F,637,临川一中,NA,0,0,北大经院,女(原文'她');语131数145英142综219;录取北大经院
江西,2012,理,张*,M,703,江西师大附中,NA,0,1,清华,男(原文'他');含加分10裸分693;总分状元;录取清华
江西,2012,理,杜*,M,693,安远一中,NA,0,0,清华,男(原文'他');裸分状元;语129数136英146综282;录取清华
江西,2012,文,周*,F,662,临川二中,NA,0,0,北大,女(原文'她');并列;语130数144英148综240;录取北大
江西,2012,文,陈*,M,662,鹰潭一中,NA,0,0,北大,男(原文'他');并列;语135数148英144综235;录取北大
江西,2013,理,谢*,NA,689,江西师大附中,NA,0,1,清华,含加分10裸分679;总分状元;语123数137英142综277;录取清华
江西,2013,理,龚*,NA,684,吉安一中,NA,0,0,清华建筑,裸分状元;语124数135英144综281;录取清华建筑
江西,2013,文,刘*,F,636,临川一中,NA,0,0,北大光华,并列;语131数137英132综236;录取北大光华
江西,2013,文,许*,NA,636,临川一中,NA,0,0,北大光华,并列;语129数142英142综223;录取北大光华
江西,2014,理,张*,M,698,广昌一中,NA,0,0,清华,男(原文'他');语140数137英142综279;录取清华
江西,2014,文,胡*,F,654,临川一中,NA,0,0,清华经管金融,女(原文'她');语135数144英145综230;录取清华经管金融
江西,2015,理,夏*,M,715,江西师大附中,NA,0,0,港大,男(原文'他');南昌市中考状元;语137数140英146综292;录取港大
江西,2015,文,虞*,NA,637,江西师大附中,NA,0,0,NA,并列;语122数146外147综222
江西,2015,文,朱*,NA,637,婺源天佑中学,NA,0,0,NA,并列;语122数150外137综228
江西,2016,理,计*,M,700,临川一中,NA,0,0,清华计算机,男(原文'他');语120数143英146综291;录取清华计算机
江西,2016,文,胡*,M,643,新余一中,NA,0,0,北大光华,男(原文'他');语118数144外144综237;录取北大光华
江西,2017,理,刘*,M,700,临川一中,NA,0,0,北大光华,男(原文'他');语137数150英140综273;录取北大光华
江西,2017,文,金*,NA,675,丰城中学,NA,0,0,清华,语133数147英139综256;录取清华
江西,2018,理,傅*,M,718,九江一中,NA,0,0,北大化学与分子工程,男(原文'他');语138数148英147综285;录取北大化学与分子工程
江西,2018,文,刘*,F,674,江科附中,NA,0,0,NA,语131数147英147综249
江西,2019,理,高*,M,703,吉安一中,NA,0,0,北大元培(物理),男(原文'他');语125数147英144综287;录取北大元培(物理)
江西,2019,文,邱*,M,671,临川一中,NA,0,0,清华新雅,男(原文'他');语125数144英149综253;录取清华新雅
江西,2020,理,尹*,M,705,南昌二中,NA,0,0,清华计算机与金融双学位,男(原文'他');语143数143英143综276;录取清华计算机与金融双学位
江西,2020,文,杨*,F,671,江科附中,NA,0,0,清华新雅,女(原文'她');语128数141外142综260;录取清华新雅
江西,2021,理,文*,M,708,南昌五中,NA,0,0,清华交叉信息,男(原文'他');语128数150英148综282;录取清华交叉信息
江西,2021,文,郭*,F,674,赣州厚德外国语学校,NA,0,0,北大光华,女(原文'她');语127数144英146综257;录取北大光华
江西,2022,理,彭*,M,683,上高二中,NA,0,0,清华计算机,并列;语115数142外147综279;录取清华计算机
江西,2022,理,朱*,M,683,赣州厚德外国语学校,NA,0,0,北大光华,男(原文'他');并列;语119数139外148综277;录取北大光华
江西,2022,理,黄*,NA,683,丰城中学,NA,0,0,清华计算机,并列;语115数135外145综288;录取清华计算机
江西,2022,文,徐*,F,663,铜鼓中学,NA,0,0,清华新雅(法学),女(原文'她');语124数142英148综249;录取清华新雅(法学)
江西,2023,理,周*,M,707,乐平中学,NA,0,0,北大元培,男(原文'他');语135数150外143综279;录取北大元培
江西,2023,文,张*,M,683,新余一中,NA,0,0,北大光华,男(原文'他');语140数140外146综257;录取北大光华
江西,2024,物理类,乐*,M,694,江科附中,NA,0,0,清华电子信息,男(原文'他');3+1+2首批;语121数142英147物95化97生92;录取清华电子信息
江西,2024,历史类,张*,NA,684,江科附中,NA,0,0,清华新雅,语128数134英146史91政94地91;录取清华新雅
江西,2025,物理类,廖*,M,700,玉山一中,NA,0,0,北大信科计算机,男(原文'他');语121数143英146物94化97生99;录取北大信科计算机
江西,2025,历史类,黄*,F,677,新余一中,NA,0,0,北大法学,女(原文'她');语137数136英143史80生92政89;录取北大法学
江西,2026,物理类,江*,NA,712,贵溪一中,NA,0,0,NA,语131数141英149物98化97生96
江西,2026,历史类,谢*,F,689,高安二中,NA,0,0,NA,并列;语130数137英150史81政93地98
江西,2026,历史类,祖*,F,689,江科附中,NA,0,0,NA,并列;语128数133英149史88政97地94
湖北,1977,文,王*,M,NA,丹江口肖川中学,NA,0,0,武大中文,男(原文'他');语文满分;录取武大中文
湖北,1979,理,蒋*,NA,NA,马湾中学,NA,0,0,清华核物理,并列;录取清华核物理
湖北,1979,理,周*,NA,NA,黄冈中学,NA,0,0,NA,并列
湖北,1979,文,董*,NA,NA,大悟二中,NA,0,0,NA,
湖北,1980,理,杨*,NA,NA,黄冈中学,NA,0,0,NA,
湖北,1980,文,余*,NA,NA,三角路中学,NA,0,0,NA,
湖北,1981,理,黄*,NA,NA,武汉六中,NA,0,0,NA,
湖北,1981,文,张*,F,NA,华中师大一附中,NA,0,0,NA,
湖北,1982,理,刘*,F,NA,武钢三中,NA,0,0,NA,
湖北,1982,文,刘*,NA,494,黄陂一中,NA,0,0,NA,
湖北,1983,理,张*,NA,598,红安一中,NA,0,0,NA,
湖北,1983,文,潘*,F,558,鄂州二中,NA,0,0,武大国际金融管理,录取武大国际金融管理
湖北,1984,理,何*,M,NA,武汉三中,NA,0,0,中科大,高考成绩全国最高;录取中科大
湖北,1984,文,刘*,M,NA,黄陂一中,NA,0,0,北大,录取北大
湖北,1985,理,张*,NA,NA,华中师大一附中,NA,0,0,复旦,录取复旦
湖北,1985,文,王*,NA,567,宜都一中,NA,0,0,北大,录取北大
湖北,1986,理,洪*,NA,NA,黄冈中学,NA,0,0,北大物理,录取北大物理
湖北,1986,文,余*,NA,NA,武汉六中,NA,0,0,武大,录取武大
湖北,1987,理,刘*,NA,635,新洲一中,NA,0,0,NA,
湖北,1987,文,胡*,F,NA,仙桃中学,NA,0,0,NA,
湖北,1988,理,刘*,NA,630,夷陵中学,NA,0,0,NA,
湖北,1988,文,李*,M,NA,仙桃中学,NA,0,0,NA,
湖北,1989,文,白*,F,NA,仙桃中学,NA,0,0,NA,并列
湖北,1989,文,杨*,F,NA,武钢三中,NA,0,0,NA,并列
湖北,1990,理,肖*,NA,623,荆州中学,NA,0,0,清华计算机,录取清华计算机
湖北,1990,文,(佚名),NA,NA,黄冈中学,NA,0,0,NA,姓名未公开
湖北,1991,理,史*,M,NA,襄阳四中,NA,0,0,中科大,录取中科大
湖北,1992,理,甘*,M,NA,武大附中,NA,0,0,NA,
湖北,1993,理,杨*,NA,NA,武钢三中,NA,0,0,NA,
湖北,1993,文,(佚名),NA,NA,黄冈中学,NA,0,0,NA,姓名未公开
湖北,1994,理,张*,NA,693,当阳一中,NA,0,0,清华,录取清华
湖北,1994,文,韩*,NA,NA,武钢三中,NA,0,0,NA,
湖北,1995,理,肖*,NA,686,荆州中学,NA,0,0,清华生科,录取清华生科
湖北,1995,文,闫*,NA,615,老河口一中,NA,0,0,北大,录取北大
湖北,1996,理,丁*,NA,693,武汉六中,NA,0,0,NA,并列
湖北,1996,理,方*,NA,693,宜都一中,NA,0,0,NA,并列;语120数146英139物150化138
湖北,1997,理,梁*,M,NA,襄阳四中,NA,0,0,中科大电子工程,录取中科大电子工程
湖北,1997,文,赵*,NA,624,沙市中学,NA,0,0,NA,
湖北,1998,理,党*,M,700,胡集高中,NA,0,0,NA,
湖北,1998,文,秦*,M,652,黄冈中学,NA,0,0,NA,
湖北,1999,理,黄*,NA,688,华中师大一附中,NA,0,0,NA,
湖北,1999,文,赵*,F,639,丹江口一中,NA,0,0,武大政法,录取武大政法
湖北,1999,外,黎*,F,NA,宜都一中,NA,0,0,北大外国语,文科外语类状元;录取北大外国语
湖北,2000,理,张*,M,695,天门中学,NA,0,0,清华计算机,男(原文'他');语132数140英134物142化147;录取清华计算机
湖北,2000,文,刘*,F,646,武汉外国语学校,NA,0,0,北大中文,女(原文'她');录取北大中文
湖北,2001,理,洪*,M,705,麻城一中,NA,0,0,清华经管,男(原文'他');录取清华经管
湖北,2001,文,王*,F,635,襄阳四中,NA,0,0,北大国贸,女(原文'她');录取北大国贸
湖北,2002,理,刘*,M,701,潜江中学,NA,0,0,北大元培,男(原文'他');语128数145英135综293;录取北大元培
湖北,2002,文,宋*,NA,644,武汉外国语学校,NA,0,0,北大元培,语125数142英132综245;录取北大元培
湖北,2003,理,邹*,F,693,沙市中学,NA,0,0,清华机械,女(原文'她');语122数141英142综288;录取清华机械
湖北,2003,文,周*,M,638,沔州中学,NA,0,0,NA,男(原文'他');比全省第2名高20分;语117数150英136综235
湖北,2004,理,王*,M,705,华中师大一附中,NA,0,0,北大,男(原文'他');并列;录取北大
湖北,2004,理,陈*,M,705,武汉外国语学校,NA,0,0,清华数理基础,男(原文'他');并列;英144;录取清华数理基础
湖北,2004,文,石*,M,658,沙市中学,NA,0,0,北大社会学,男(原文'他');语138数138英140综242;录取北大社会学
湖北,2005,理,朱*,NA,701,襄阳四中,NA,0,0,NA,语129数150英141综281
湖北,2005,文,康*,F,652,武汉外国语学校,NA,0,0,北大法学,女(原文'她');语133数129英146综244;录取北大法学
湖北,2006,理,李*,M,692,武汉外国语学校,NA,0,0,NA,语127数147英136综282
湖北,2006,文,赵*,F,647,夷陵中学,NA,0,0,北大光华,女(原文'她');语126数145外132综244;录取北大光华
湖北,2007,理,周*,NA,695,夷陵中学,NA,0,0,NA,语130数143英138综284
湖北,2007,文,张*,M,627,大冶一中,NA,0,0,北大元培,男(原文'他');语127数146英137综217;录取北大元培
湖北,2008,理,邓*,M,710,武钢三中,NA,0,0,北大元培,男(原文'他');语127数150英141综292;录取北大元培
湖北,2008,文,邓*,NA,641,荆州中学,NA,0,0,NA,语128数149英134综230
湖北,2009,理,汪*,NA,693,孝感高中,NA,0,0,NA,语120数142英143综288
湖北,2009,文,李*,NA,629,荆门龙泉中学,NA,0,0,NA,语126数148外135综220
湖北,2010,理,毛*,NA,698,钟祥一中,NA,0,0,NA,语127数149英144综278
湖北,2010,文,严*,M,632,洪湖一中,NA,0,0,北大,男(原文'他');语133数140英139综220;录取北大
湖北,2011,理,王*,NA,707,襄阳五中,NA,0,0,NA,语131数144英143综289
湖北,2011,文,肖*,F,646,武汉外国语学校,NA,0,0,NA,语136数138英140综232
湖北,2012,理,柯*,M,700,大冶一中,NA,0,0,清华,男(原文'他');语136数139外143综282;录取清华
湖北,2012,文,吴*,M,658,襄阳四中,NA,0,0,北大光华,男(原文'他');语126数145外142综245;录取北大光华
湖北,2013,理,贺*,M,689,襄阳五中,NA,0,0,清华,男(原文'他');语129数142英144综274;录取清华
湖北,2013,文,李*,F,651,襄阳五中,NA,0,0,北大光华,女(原文'她');语138数136英147综230;录取北大光华
湖北,2014,理,龚*,NA,700,襄阳四中,NA,0,0,NA,语132数146英138综284
湖北,2014,文,陈*,F,657,武汉三中,NA,0,0,北大光华,女(原文'她');语136数149英139综233;录取北大光华
湖北,2015,理,刘*,M,699,襄阳五中,NA,0,0,NA,语126数141英146综286
湖北,2015,文,陈*,F,643,襄阳五中,NA,0,0,北大光华,女(原文'她');语131数144英145综223;录取北大光华
湖北,2016,理,梅*,F,707,武汉三中,NA,0,0,NA,语127数139英146综295
湖北,2016,文,崔*,M,658,巴东一中,NA,0,1,北大工商管理,男(原文'他');含加分10裸分648;总分状元;录取北大工商管理
湖北,2016,文,曹*,F,652,武汉二中,NA,0,0,NA,女(原文'她');裸分状元;语131数133英142综246
湖北,2017,理,田*,M,701,夷陵中学,NA,0,1,北大物理,男(原文'他');含加分10裸分691;总分状元;语119数148英148综276;录取北大物理
湖北,2017,理,肖*,M,700,随州二中,NA,0,0,北大信科图灵班,男(原文'他');裸分状元;语129数148英148综275;录取北大信科图灵班
湖北,2017,文,范*,F,683,襄阳五中,NA,0,0,北大光华,女(原文'她');语137数150英146综250;录取北大光华
湖北,2018,理,郑*,M,715,荆门龙泉中学,NA,0,0,北大信科,男(原文'他');语125数150英147综293;录取北大信科
湖北,2018,文,向*,M,694,巴东一中,NA,0,1,北大,男(原文'他');含加分10裸分684;总分状元;语122数148英147综267;录取北大
湖北,2018,文,杨*,M,688,华中师大一附中,NA,0,0,北大,男(原文'他');裸分状元;语129数148英150综261;录取北大
湖北,2019,理,常*,M,712,钟祥一中,NA,0,0,NA,男(原文'他');语132数149英144综287
湖北,2019,文,刘*,F,676,襄阳四中,NA,0,0,清华新雅,女(原文'她');语131数138英146综261;录取清华新雅
湖北,2020,理,唐*,F,725,华中师大一附中,NA,0,0,北大元培,女(原文'她');语146数149外143综287;录取北大元培
湖北,2020,文,王*,F,670,巴东一中,NA,0,1,NA,女(原文'她');含加分10裸分660;总分状元;语134数148英143综235
湖北,2020,文,徐*,F,667,荆门龙泉中学,NA,0,0,NA,裸分状元;语123数147英137综260
湖北,2021,物理类,许*,M,713,恩施高中,NA,0,0,清华计算机,男(原文'他');3+1+2;语131数147英142物100化96生97;录取清华计算机
湖北,2021,历史类,邓*,F,703,夷陵中学,NA,0,1,北大元培,女(原文'她');3+1+2;含加分10裸分693;语131数136英139史92政95地100;录取北大元培
湖北,2022,物理类,余*,M,702,华中师大一附中,NA,0,0,北大元培,男(原文'他');3+1+2;语124数144外141物98化97生98;录取北大元培
湖北,2022,历史类,王*,M,673,武汉外国语学校,NA,0,0,北大光华,男(原文'他');3+1+2;语120数142外142史84化92政93;录取北大光华
湖北,2023,物理类,方*,M,715,新洲一中,NA,0,0,清华新雅,男(原文'他');3+1+2;语131数142英147物100化98生97;录取清华新雅
湖北,2023,历史类,陈*,F,675,襄阳四中,NA,0,0,北大法学,女(原文'她');3+1+2;裸分并列;语127数135英142史84政95地92;录取北大法学
湖北,2023,历史类,张*,F,675,襄阳五中,NA,0,0,北大元培,女(原文'她');3+1+2;裸分并列;语134数130英145史79政94地93;录取北大元培
湖北,2023,历史类,王*,F,675,荆州中学,NA,0,0,北大元培(法学),女(原文'她');3+1+2;裸分并列;语133数136英143史79政91地93;录取北大元培(法学)
湖北,2023,历史类,谭*,F,675,恩施高中,NA,0,1,清华经管,女(原文'她');3+1+2;含加分10裸分665;总分状元;录取清华经管
湖北,2024,物理类,叶*,M,708,襄阳五中,NA,0,0,北大信科,男(原文'他');3+1+2;并列;语129数139英143物100化99生98;录取北大信科
湖北,2024,物理类,张*,M,708,武汉三中,NA,0,0,清华计算机与金融双学位,男(原文'他');3+1+2;并列;语138数140英142物100化94生94;录取清华计算机与金融双学位
湖北,2024,物理类,聂*,M,708,恩施高中,NA,0,1,NA,男(原文'他');3+1+2;含加分10裸分698;总分状元;语119数144英143物100化95生97
湖北,2024,历史类,李*,M,680,襄阳五中,NA,0,0,北大元培,男(原文'他');3+1+2;语135数128英142史81生98政96;录取北大元培
湖北,2025,物理类,余*,NA,705,恩施高中,NA,0,1,NA,3+1+2;含加分10裸分695;总分状元
湖北,2025,物理类,陈*,M,700,汉阳一中,NA,0,0,北大元培,男(原文'他');3+1+2;裸分并列;语135数138英141物97化92生97;录取北大元培
湖北,2025,物理类,李*,NA,700,新洲一中,NA,0,0,NA,3+1+2;裸分并列;语129数143英140物94化97生97
湖北,2025,物理类,周*,M,700,武昌实验中学,NA,0,0,清华电子信息,男(原文'他');3+1+2;裸分并列;语138数143英145物82化96生96;录取清华电子信息
湖北,2025,历史类,毛*,F,686,襄阳五中,NA,0,0,北大元培,女(原文'她');3+1+2;语124数140英146史85生97政94;录取北大元培
湖北,2026,物理类,南*,NA,714,华中师大一附中,NA,0,0,NA,3+1+2;语138数142英147物96化97生94
湖北,2026,历史类,李*,M,684,武昌实验中学,NA,0,0,NA,3+1+2;语138数134英144史76政97地95
天津,1979,理,赵*,NA,425,天津二十中,NA,0,0,NA,
天津,1980,文,隋*,M,NA,天津一中,NA,0,0,NA,
天津,1981,理,张*,NA,NA,天津一中,NA,0,0,NA,
天津,1988,文,信*,M,NA,天津南开中学,NA,0,0,北大经院国经,男(原文'他');录取北大经院国经
天津,1990,理,李*,NA,NA,天津实验中学,NA,0,0,NA,
天津,1991,理,沈*,NA,NA,天津第一百中学,NA,0,0,NA,
天津,1994,文,洪*,F,NA,天津南开中学,NA,0,0,北大经院国经,女(原文'她');录取北大经院国经
天津,1997,文,王*,M,628,天津五十五中,NA,0,0,NA,并列
天津,1997,文,赵*,NA,NA,大港油田实验中学,NA,0,0,NA,并列
天津,1998,理,张*,F,NA,耀华中学,NA,0,0,NA,
天津,1998,文,周*,NA,NA,天津二十中,NA,0,0,NA,
天津,1999,理,杨*,NA,686,耀华中学,NA,0,0,北大计算机,录取北大计算机
天津,1999,文,梁*,NA,632,天津一中,NA,0,0,北大国贸,录取北大国贸
